top_bow_words
"service:9.000, would:4.000, get:4.000, customer:4.000, comcast:4.000"
"service:12.000, say:9.000, bill:9.000, pay:8.000, go:8.000"
"comcast:7.000, time:6.000, call:6.000, customer:5.000, service:5.000"
"would:5.000, get:5.000, comcast:5.000, spin:4.000, line:3.000"
"tell:4.000, service:4.000, whole:4.000, dir:4.000, want:3.000"
"internet:5.000, really:3.000, get:3.000, time:2.000, money:2.000"
"tell:5.000, service:3.000, go:3.000, take:3.000, lose:2.000"
"really:2.000, wife:1.000, signal:1.000, bad:1.000"
"comcast:5.000, need:3.000, rep:3.000, account:2.000, want:2.000"
"time:3.000, try:2.000, say:2.000, go:2.000, forward:2.000"
"modem:3.000, day:3.000, add:3.000, charge:3.000, call:3.000"
"test:4.000, speed:4.000, get:4.000, everything:4.000, comcast:4.000"
"bill:8.000, month:7.000, say:5.000, get:5.000, go:4.000"
"tell:2.000, service:2.000, pay:1.000, note:1.000, upgrade:1.000"
"use:2.000, husband:2.000, comcast:2.000, please:1.000, star:1.000"
"equipment:5.000, new:4.000, call:4.000, bill:4.000, say:3.000"
"week:4.000, service:3.000, make:3.000, like:2.000, send:2.000"
"map:5.000, speed:4.000, morning:2.000, night:2.000, house:2.000"
"comcast:4.000, sprinkler:3.000, damage:3.000, time:2.000, property:2.000"
"work:7.000, internet:5.000, tell:4.000, make:4.000, management:4.000"
"th:7.000, time:6.000, check:5.000, call:5.000, say:4.000"
"ask:2.000, would:2.000, time:2.000, put:2.000, service:2.000"
"pay:2.000, verizon:2.000, spotty:1.000, night:1.000, rude:1.000"
"refund:3.000, month:3.000, never:2.000, list:2.000, say:2.000"
"map:4.000, internet:2.000, come:2.000, cable:2.000, someone:1.000"
"technician:2.000, one:2.000, like:2.000, share:2.000, thing:2.000"
"want:2.000, wife:2.000, plan:2.000, sign:2.000, tell:2.000"
"department:2.000, send:1.000, online:1.000, without:1.000, speak:1.000"
"tell:5.000, phone:4.000, service:3.000, disconnect:3.000, already:3.000"
"wife:2.000, second:2.000, probably:1.000, router:1.000, send:1.000"
"month:2.000, three:2.000, quality:1.000, offer:1.000, nothing:1.000"
"mb:2.000, comcast:2.000, work:1.000, month:1.000, site:1.000"
"reset:4.000, password:4.000, simple:2.000, promise:2.000, help:2.000"
"speed:3.000, bill:3.000, internet:2.000, single:2.000, slow:2.000"
"week:3.000, service:3.000, email:3.000, change:3.000, server:2.000"
"go:3.000, service:3.000, issue:3.000, call:3.000, say:2.000"
"call:5.000, service:4.000, get:3.000, never:2.000, time:2.000"
"comcast:6.000, go:3.000, hate:3.000, problem:2.000, router:2.000"
"service:5.000, phone:5.000, work:4.000, new:3.000, try:3.000"
"store:3.000, tell:2.000, month:2.000, xfinity:2.000, want:2.000"
"speed:7.000, internet:5.000, high:3.000, sec:2.000, plan:2.000"
"time:4.000, get:4.000, refund:2.000, customer:2.000, contact:2.000"
"service:2.000, outage:1.000, unpredictable:1.000, need:1.000, mistake:1.000"
"say:5.000, pay:5.000, bill:4.000, send:3.000, return:3.000"
"service:2.000, new:2.000, location:2.000, refund:1.000, want:1.000"
"try:2.000, good:2.000, window:2.000, go:2.000, year:2.000"
"money:5.000, refuse:2.000, son:2.000, service:2.000, go:2.000"
"internet:3.000, time:3.000, work:2.000, account:2.000, information:2.000"
"horrible:3.000, service:2.000, pay:2.000, work:2.000, internet:2.000"
"call:9.000, rep:6.000, customer:5.000, since:4.000, receive:3.000"
"modem:3.000, use:3.000, get:3.000, buy:2.000, router:2.000"
"service:4.000, tell:3.000, company:3.000, bad:3.000, one:2.000"
"service:3.000, internet:2.000, rain:1.000, reliable:1.000, robustness:1.000"
"internet:4.000, service:2.000, pay:2.000, speed:2.000, back:2.000"
"go:6.000, xfinity:5.000, internet:3.000, talk:2.000, limitation:2.000"
"service:8.000, comcast:7.000, bill:6.000, pay:5.000, internet:5.000"
"tell:5.000, call:5.000, month:3.000, day:3.000, termination:2.000"
"comcast:2.000, air:2.000, sport:1.000, sle:1.000, via:1.000"
"never:3.000, month:3.000, late:3.000, bill:3.000, tell:2.000"
"call:4.000, time:2.000, service:2.000, xfinity:2.000, disappointing:2.000"
"comcast:9.000, bill:6.000, pay:5.000, use:5.000, month:5.000"
"comcast:5.000, cable:4.000, use:3.000, month:3.000, guy:3.000"
"problem:12.000, tell:8.000, someone:8.000, call:8.000, pm:6.000"
"switch:2.000, phone:1.000, service:1.000, th:1.000, modem:1.000"
"service:3.000, set:3.000, new:2.000, within:2.000, get:2.000"
"comcast:2.000, make:1.000, many:1.000, maker:1.000, several:1.000"
"service:2.000, speed:2.000, year:2.000, internet:2.000, comcast:2.000"
"comcast:4.000, month:3.000, think:2.000, without:2.000, speed:2.000"
"year:3.000, get:3.000, bill:3.000, help:2.000, phone:1.000"
"never:3.000, internet:3.000, connection:3.000, skype:2.000, bad:2.000"
"play:1.000, regard:1.000, sound:1.000, pay:1.000, offer:1.000"
"modem:4.000, say:4.000, internet:4.000, get:4.000, month:3.000"
"internet:4.000, comcast:3.000, service:2.000, please:2.000, home:2.000"
"call:5.000, service:4.000, say:3.000, someone:3.000, cut:3.000"
"would:1.000, usage:1.000, tell:1.000, say:1.000, unlimited:1.000"
"line:8.000, would:5.000, rep:4.000, phone:4.000, sale:4.000"
"pin:8.000, month:8.000, say:7.000, go:6.000, would:5.000"
"bill:5.000, charge:4.000, month:3.000, would:2.000, say:2.000"
"service:10.000, march:9.000, xfinity:8.000, pm:8.000, representative:8.000"
"security:5.000, tell:4.000, get:4.000, cable:4.000, still:3.000"
"service:4.000, two:4.000, cancel:4.000, call:4.000, still:3.000"
"come:6.000, back:6.000, guy:5.000, direct:5.000, call:5.000"
"number:1.000, phone:1.000, process:1.000, reprocess:1.000, possibly:1.000"
"get:4.000, pm:3.000, time:3.000, agent:3.000, day:3.000"
"day:5.000, rep:3.000, service:3.000, schedule:3.000, miss:3.000"
"new:3.000, house:3.000, start:3.000, get:3.000, charge:3.000"
"get:8.000, speed:6.000, service:4.000, internet:4.000, high:4.000"
"time:3.000, return:2.000, receipt:2.000, year:2.000, hundred:2.000"
"service:4.000, internet:4.000, comcast:4.000, speed:3.000, pay:3.000"
"speed:2.000, verizon:2.000, organize:1.000, month:1.000, visit:1.000"
"company:3.000, ever:2.000, wife:2.000, service:2.000, far:2.000"
"service:3.000, get:3.000, phone:2.000, take:2.000, go:2.000"
"service:6.000, credit:4.000, terrible:2.000, supervisor:2.000, time:2.000"
"service:5.000, call:4.000, never:3.000, install:3.000, speed:2.000"
"issue:4.000, year:3.000, credit:3.000, want:2.000, service:2.000"
"tell:4.000, xfinity:4.000, set:3.000, technician:3.000, service:3.000"
"service:3.000, wife:2.000, call:2.000, want:1.000, percent:1.000"
"internet:3.000, year:3.000, month:3.000, taxis:2.000, service:2.000"
"speed:2.000, internet:2.000, comcast:2.000, streaming:1.000, speedservice:1.000"
"comcastxfinity:10.000, service:9.000, internet:5.000, cable:5.000, monopoly:4.000"
"box:5.000, room:4.000, set:4.000, technician:4.000, work:4.000"
"offer:2.000, service:2.000, statement:1.000, month:1.000, writing:1.000"
"service:5.000, map:3.000, provide:3.000, bad:3.000, pay:2.000"
"service:4.000, ever:3.000, company:3.000, issue:2.000, customer:2.000"
"week:2.000, take:2.000, card:2.000, back:2.000, put:1.000"
"comcast:7.000, internet:6.000, xfinity:4.000, page:4.000, machine:3.000"
"need:3.000, page:3.000, home:3.000, picture:2.000, like:2.000"
"internet:5.000, comcast:3.000, work:2.000, service:2.000, never:2.000"
"service:11.000, go:8.000, customer:7.000, month:5.000, phone:5.000"
"xfinity:4.000, speed:2.000, watch:2.000, switch:2.000, zone:1.000"
"comcast:4.000, service:3.000, modemrouter:3.000, issue:3.000, internet:3.000"
"month:7.000, map:5.000, service:5.000, call:4.000, would:3.000"
"call:4.000, number:3.000, one:3.000, forward:3.000, suggest:2.000"
"internet:4.000, able:3.000, connect:3.000, never:2.000, time:2.000"
"take:2.000, anyone:2.000, matter:1.000, sick:1.000, long:1.000"
"seem:2.000, start:2.000, send:2.000, ladder:2.000, go:2.000"
"internet:4.000, technician:3.000, wife:3.000, pay:3.000, day:3.000"
"internet:14.000, pay:8.000, even:6.000, modem:5.000, make:5.000"
"month:5.000, another:3.000, would:3.000, lower:3.000, contract:3.000"
"would:5.000, customer:4.000, hour:3.000, send:3.000, say:3.000"
"comcast:4.000, call:4.000, service:3.000, one:3.000, talk:3.000"
"mind:10.000, lag:5.000, join:5.000, internet:5.000, game:5.000"
"internet:4.000, limit:3.000, make:3.000, lie:3.000, use:3.000"
"say:5.000, call:5.000, would:3.000, internet:3.000, day:3.000"
"service:6.000, comcast:4.000, january:3.000, cancel:3.000, close:3.000"
"service:5.000, charge:5.000, rate:3.000, try:3.000, still:2.000"
"would:3.000, call:3.000, ask:3.000, year:2.000, price:2.000"
"person:3.000, call:3.000, bad:3.000, answer:2.000, wait:2.000"
"time:3.000, internet:3.000, call:3.000, could:2.000, speed:2.000"
"internet:2.000, outage:1.000, three:1.000, speed:1.000, plight:1.000"
"email:4.000, call:4.000, problem:3.000, issue:3.000, would:2.000"
"modem:3.000, replace:3.000, day:3.000, technician:2.000, work:2.000"
"internet:5.000, speed:3.000, use:3.000, pay:3.000, device:3.000"
"company:5.000, service:3.000, bill:3.000, tell:2.000, pay:2.000"
"service:5.000, problem:4.000, comcast:4.000, account:4.000, minute:3.000"
"service:6.000, comcast:5.000, issue:4.000, home:3.000, department:3.000"
"movie:2.000, unable:1.000, purchase:1.000, xfinity:1.000, save:1.000"
"way:2.000, modem:2.000, road:2.000, technician:2.000, still:2.000"
"account:5.000, limit:4.000, hold:3.000, inform:3.000, time:3.000"
"month:11.000, number:10.000, cable:10.000, account:9.000, box:9.000"
"service:5.000, month:2.000, keep:2.000, explain:2.000, double:2.000"
"year:3.000, service:3.000, well:2.000, start:2.000, get:2.000"
"make:3.000, knowledgeable:2.000, well:2.000, job:2.000, home:2.000"
"service:4.000, account:3.000, month:2.000, yet:2.000, residential:2.000"
"review:2.000, disappoint:2.000, try:2.000, somebody:2.000, comcast:2.000"
"modem:6.000, service:4.000, comcast:4.000, call:4.000, phone:3.000"
"come:7.000, work:4.000, say:3.000, tell:3.000, would:3.000"
"service:5.000, home:4.000, year:3.000, security:3.000, internet:3.000"
"bill:8.000, comcast:5.000, modem:5.000, call:4.000, check:4.000"
"internet:4.000, service:3.000, know:2.000, go:2.000, connection:2.000"
"month:5.000, service:5.000, offer:4.000, per:2.000, say:2.000"
"service:9.000, business:7.000, phone:5.000, call:5.000, comcast:5.000"
"comcast:11.000, call:8.000, someone:7.000, would:6.000, come:6.000"
"people:2.000, service:2.000, video:2.000, pay:2.000, would:2.000"
"try:2.000, xfinitycomcast:2.000, oversea:2.000, customer:2.000, quality:1.000"
"call:6.000, service:4.000, back:3.000, page:2.000, teach:2.000"
"check:4.000, service:3.000, package:3.000, go:3.000, make:2.000"
"time:3.000, one:3.000, say:3.000, fix:3.000, still:2.000"
"phone:2.000, menu:1.000, poor:1.000, three:1.000, spam:1.000"
"time:3.000, year:2.000, modem:2.000, problem:2.000, cable:2.000"
"comcast:12.000, service:7.000, extreme:7.000, account:7.000, modem:6.000"
"since:3.000, tell:2.000, email:2.000, account:2.000, cancel:2.000"
"service:2.000, customer:2.000, waste:1.000, move:1.000, soon:1.000"
"internet:5.000, work:3.000, nothing:3.000, keep:2.000, still:2.000"
"wall:3.000, star:2.000, us:2.000, modem:2.000, internet:2.000"
"technician:5.000, fix:3.000, come:3.000, service:2.000, send:2.000"
"fee:5.000, account:5.000, charge:4.000, call:4.000, disconnect:3.000"
"internet:3.000, work:3.000, understand:2.000, time:2.000, never:2.000"
"want:3.000, internet:3.000, husband:3.000, see:2.000, without:2.000"
"service:4.000, time:4.000, speak:3.000, number:3.000, year:3.000"
"several:2.000, upgrade:2.000, appointment:2.000, problem:1.000, week:1.000"
"call:11.000, company:7.000, back:6.000, tell:5.000, another:5.000"
"comcast:4.000, always:2.000, two:2.000, service:2.000, issue:2.000"
"company:4.000, connection:4.000, much:3.000, time:3.000, comcast:3.000"
"service:5.000, address:4.000, transfer:3.000, time:3.000, get:3.000"
"utility:2.000, service:2.000, team:1.000, script:1.000, outsource:1.000"
"map:8.000, speed:8.000, say:4.000, get:4.000, technician:3.000"
"service:3.000, internet:3.000, year:2.000, speed:2.000, much:2.000"
"get:3.000, fix:3.000, call:3.000, service:2.000, still:2.000"
"unreliable:2.000, matter:2.000, internet:2.000, comcast:2.000, move:1.000"
"call:6.000, customer:5.000, service:4.000, package:3.000, price:2.000"
"week:2.000, sign:2.000, go:2.000, find:2.000, could:2.000"
"new:4.000, service:3.000, help:3.000, pay:2.000, tell:2.000"
"credit:3.000, collection:2.000, account:2.000, sears:1.000, term:1.000"
"get:5.000, rep:2.000, horrible:2.000, deal:2.000, company:2.000"
"internet:10.000, call:9.000, also:7.000, cable:7.000, say:5.000"
"comcast:3.000, year:2.000, wife:2.000, triple:2.000, customer:2.000"
"service:3.000, internet:3.000, get:3.000, time:2.000, customer:2.000"
"map:3.000, place:2.000, get:2.000, rob:1.000, small:1.000"
"xfinity:2.000, server:1.000, take:1.000, subscribe:1.000, would:1.000"
"horrible:3.000, customer:2.000, organize:1.000, really:1.000, though:1.000"
"internet:3.000, get:3.000, company:3.000, top:2.000, speed:2.000"
"cable:5.000, tell:3.000, call:3.000, still:3.000, get:3.000"
"work:9.000, tell:8.000, service:8.000, day:8.000, call:8.000"
"service:4.000, map:2.000, money:2.000, well:2.000, guarantee:2.000"
"service:10.000, email:6.000, comcast:4.000, bill:4.000, tell:3.000"
"refuse:2.000, matter:2.000, week:2.000, last:2.000, attempt:2.000"
"speed:6.000, get:6.000, internet:5.000, even:4.000, map:3.000"
"service:3.000, comcast:3.000, speed:2.000, wife:2.000, phone:2.000"
"comcast:5.000, service:4.000, get:4.000, right:3.000, router:3.000"
"email:2.000, spend:2.000, answer:1.000, clue:1.000, comcast:1.000"
"say:19.000, call:15.000, talk:11.000, come:10.000, service:9.000"
"put:3.000, number:3.000, phone:3.000, every:2.000, day:2.000"
"would:4.000, service:3.000, month:3.000, equipment:3.000, charge:3.000"
"charge:6.000, service:5.000, comcast:4.000, visit:3.000, model:2.000"
"phone:7.000, call:7.000, comcast:7.000, day:5.000, service:4.000"
"service:6.000, phone:5.000, even:3.000, comcast:3.000, number:2.000"
"service:4.000, would:3.000, hotspot:3.000, comcast:3.000, pay:2.000"
"service:5.000, month:3.000, get:3.000, discount:3.000, charge:3.000"
"comcast:5.000, try:3.000, say:3.000, internet:3.000, appointment:3.000"
"phone:3.000, raise:2.000, internet:2.000, comcast:2.000, set:1.000"
"service:6.000, month:4.000, go:4.000, customer:4.000, internet:3.000"
"would:6.000, bill:4.000, say:3.000, rep:3.000, still:2.000"
"minute:3.000, spend:2.000, service:2.000, threaten:2.000, hour:2.000"
"say:4.000, call:4.000, time:3.000, back:3.000, understand:2.000"
"get:2.000, plan:1.000, talk:1.000, year:1.000, service:1.000"
"get:5.000, great:4.000, move:3.000, speed:3.000, would:3.000"
"service:4.000, customer:4.000, employee:3.000, work:2.000, last:2.000"
"set:4.000, th:4.000, say:3.000, xfinity:3.000, call:3.000"
"service:6.000, michael:5.000, send:5.000, work:5.000, site:5.000"
"price:7.000, get:6.000, sign:5.000, quote:4.000, year:4.000"
"service:7.000, outage:6.000, manager:5.000, need:4.000, comcast:4.000"
"go:5.000, charge:4.000, internet:3.000, comcast:3.000, tucson:2.000"
"comcast:3.000, option:2.000, would:2.000, promise:2.000, switch:2.000"
"ripoff:3.000, customer:2.000, company:2.000, wallet:1.000, practice:1.000"
"service:2.000, mickey:1.000, try:1.000, take:1.000, refund:1.000"
"enough:3.000, comcast:3.000, show:2.000, able:2.000, send:2.000"
"comcast:5.000, service:4.000, go:4.000, bill:3.000, time:2.000"
"service:3.000, problem:2.000, able:2.000, time:2.000, get:2.000"
"never:2.000, phone:2.000, would:2.000, call:2.000, xfinity:1.000"
"call:9.000, bill:7.000, phone:4.000, would:4.000, teach:4.000"
"slow:3.000, speed:2.000, internet:2.000, per:1.000, mug:1.000"
"due:3.000, date:3.000, yet:2.000, speak:2.000, soon:2.000"
"customer:6.000, say:5.000, price:4.000, service:3.000, one:3.000"
"house:4.000, away:2.000, talk:1.000, people:1.000, start:1.000"
"nothing:4.000, comcast:4.000, verizon:3.000, screw:3.000, money:2.000"
"say:3.000, charge:3.000, call:2.000, bank:2.000, waste:1.000"
"service:4.000, comcast:4.000, thing:3.000, internet:3.000, call:3.000"
"agent:16.000, comcast:12.000, technician:11.000, supervisor:9.000, call:8.000"
"account:7.000, september:3.000, without:3.000, service:3.000, activate:3.000"
"email:9.000, customer:7.000, work:7.000, phone:7.000, service:6.000"
"service:5.000, september:2.000, issue:2.000, pm:1.000, toast:1.000"
"internet:4.000, xfinity:2.000, service:2.000, use:2.000, deal:2.000"
"service:3.000, happen:3.000, call:3.000, phone:2.000, time:2.000"
"take:3.000, bill:3.000, numerous:2.000, provide:2.000, top:2.000"
"one:4.000, get:4.000, much:3.000, day:3.000, call:3.000"
"wife:6.000, comcast:5.000, hotspot:4.000, gateway:4.000, signal:3.000"
"wife:2.000, stream:2.000, signal:2.000, buffering:2.000, purchase:2.000"
"la:4.000, internet:3.000, service:2.000, offer:2.000, month:2.000"
"service:5.000, get:3.000, fit:3.000, week:2.000, well:2.000"
"speed:5.000, would:5.000, comcast:4.000, page:3.000, month:3.000"
"call:10.000, service:7.000, give:6.000, buy:5.000, modem:4.000"
"call:27.000, tell:21.000, would:11.000, say:11.000, number:10.000"
"one:3.000, get:2.000, information:2.000, frequently:2.000, aggravate:2.000"
"make:2.000, service:2.000, customer:2.000, negotiable:1.000, rudeness:1.000"
"phone:4.000, say:3.000, hour:3.000, one:2.000, service:2.000"
"customer:4.000, note:3.000, without:3.000, rep:3.000, comcast:3.000"
"call:19.000, home:17.000, comcast:15.000, would:13.000, electrician:11.000"
"comcast:10.000, time:9.000, call:9.000, service:8.000, take:6.000"
"nonstop:2.000, company:2.000, comcast:2.000, away:2.000, warn:1.000"
"last:6.000, customer:6.000, service:5.000, usage:5.000, bill:5.000"
"call:5.000, service:4.000, staff:3.000, correct:3.000, corporate:3.000"
"phone:5.000, price:3.000, help:3.000, comcast:3.000, agent:3.000"
"get:4.000, time:3.000, map:3.000, call:3.000, work:2.000"
"internet:2.000, help:2.000, get:2.000, system:1.000, service:1.000"
"keep:2.000, even:2.000, review:1.000, mind:1.000, positive:1.000"
"comcast:5.000, report:4.000, never:3.000, information:3.000, salesperson:2.000"
"tell:4.000, home:4.000, internet:3.000, go:3.000, get:3.000"
"service:7.000, internet:3.000, extreme:3.000, mac:2.000, rep:2.000"
"phone:4.000, leave:4.000, reschedule:3.000, schedule:3.000, hour:3.000"
"month:7.000, get:6.000, comcast:6.000, tell:5.000, speed:5.000"
"call:4.000, year:2.000, make:1.000, say:1.000, one:1.000"
"service:6.000, connect:3.000, call:3.000, xfinity:2.000, time:2.000"
"wow:3.000, get:3.000, mean:2.000, fix:2.000, daily:2.000"
"bill:7.000, month:3.000, pay:3.000, see:3.000, move:2.000"
"service:7.000, technician:6.000, time:5.000, say:5.000, install:4.000"
"internet:19.000, say:18.000, service:15.000, limitation:12.000, usage:9.000"
"work:6.000, comcast:6.000, lose:4.000, day:4.000, time:4.000"
"xfinity:3.000, day:3.000, subscription:2.000, slow:2.000, pass:2.000"
"email:9.000, call:8.000, service:7.000, customer:7.000, last:7.000"
"service:7.000, fast:4.000, call:4.000, new:3.000, one:3.000"
"service:10.000, minute:6.000, customer:6.000, take:5.000, call:5.000"
"none:1.000, map:1.000, minute:1.000, time:1.000, service:1.000"
"think:4.000, go:3.000, use:2.000, somehow:2.000, year:2.000"
"still:4.000, pay:4.000, one:3.000, internet:3.000, say:2.000"
"fee:4.000, service:3.000, two:3.000, one:3.000, already:2.000"
"pay:8.000, month:4.000, get:4.000, customer:4.000, comcast:3.000"
"service:4.000, payment:2.000, customer:2.000, bill:2.000, post:1.000"
"service:8.000, customer:3.000, comcast:3.000, phone:2.000, time:2.000"
"get:7.000, call:3.000, comcast:3.000, charge:3.000, month:2.000"
"service:5.000, customer:5.000, representative:4.000, time:4.000, min:4.000"
"ever:2.000, work:1.000, use:1.000, phone:1.000, trouble:1.000"
"service:8.000, system:6.000, comcast:6.000, charge:5.000, security:4.000"
"service:6.000, tell:3.000, establish:3.000, call:3.000, would:2.000"
"fee:5.000, box:5.000, tell:3.000, would:2.000, service:2.000"
"service:3.000, wonderful:3.000, comcast:3.000, year:2.000, step:2.000"
"call:3.000, slow:2.000, go:2.000, tier:2.000, hour:2.000"
"service:3.000, real:1.000, talk:1.000, person:1.000, want:1.000"
"comcast:7.000, would:5.000, service:5.000, tell:4.000, wait:4.000"
"call:8.000, pay:6.000, internet:6.000, bill:6.000, time:5.000"
"would:3.000, call:3.000, line:2.000, think:2.000, show:2.000"
"care:3.000, terrible:2.000, service:2.000, appointment:2.000, tell:2.000"
"spend:3.000, minute:3.000, lose:3.000, hour:3.000, tell:2.000"
"service:5.000, year:5.000, cable:4.000, cost:3.000, company:3.000"
"cancel:9.000, customer:7.000, comcast:7.000, internet:7.000, service:6.000"
"service:5.000, internet:3.000, want:2.000, money:2.000, provide:2.000"
"deal:3.000, work:2.000, way:2.000, get:2.000, much:1.000"
"get:7.000, service:5.000, call:4.000, wait:3.000, never:3.000"
"blast:4.000, get:3.000, account:2.000, say:2.000, month:2.000"
